no,name,심평원 평가,학회 인증,address,phone,region,type,dialysis_machines,has_dialysis_unit,night_dialysis,dialysis_days,naver_map_url,kakao_map_url,lat,lng,coord_source,updated_at,hira_grade,ksn_certified,ksn_cert_date,specialist_count,specialists,nephrology_doctor,is_dialysis_specialist
1304,연세이상미내과,#REF! (),X,대구광역시 수성구 동대구로 102 (지산동) 2층,,대구,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EC%9D%B4%EC%83%81%EB%AF%B8%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EC%9D%B4%EC%83%81%EB%AF%B8%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-10-27,0,,이상미,0
1305,연세제일내과의원,#REF! (),O,경기도 성남시 중원구 성남대로 1148번길 2 소평빌딩 5층,,경기,병원/의원,26,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EC%A0%9C%EC%9D%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EC%A0%9C%EC%9D%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.6203711,126.9249783,Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-03-23,1,노현정,노현정,1
1306,연세준내과의원,#REF! (),X,강원도 원주시 서원대로 162 (단계동),,,병원/의원,45,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EC%A4%80%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EC%A4%80%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.4949995,126.9006442,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-10,1,김진수,김진수,1
1307,연세청담내과의원,#REF! (),X,경기도 파주시 경의로 1070 (야당동) 호수프라자 3층 연세청담내과의원,,경기,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EC%B2%AD%EB%8B%B4%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EC%B2%AD%EB%8B%B4%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.7128607,126.7597331,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-01-05,1,강신찬,강신찬,1
1308,연세큰숲내과,#REF! (),O,"서울특별시 은평구 통일로 742 (불광동, 한화빌딩) 한화생명빌딩 5층",,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%ED%81%B0%EC%88%B2%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%ED%81%B0%EC%88%B2%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-02-06,3,"이상철,이연수,이준용","이상철,이연수,이준용",1
1309,연세푸른내과,#REF! (),X,서울특별시 영등포구 도신로89 도림메디컬센터2.3층,,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%ED%91%B8%EB%A5%B8%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%ED%91%B8%EB%A5%B8%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-10-30,3,"이태희,안혜림,신청조","이태희,안혜림,신청조",1
1310,연세한마음내과,#REF! (),O,"서울특별시 강동구 양재대로 1486 (길동, 정남빌딩) 2층 전체, 4층 401호",,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%ED%95%9C%EB%A7%88%EC%9D%8C%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%ED%95%9C%EB%A7%88%EC%9D%8C%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-03-18,1,한인미,한인미,1
1311,연세한울내과의원,#REF! (),X,"강원특별자치도 원주시 평원로 45 (중앙동) 3층, 인공신장실",,강원,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%ED%95%9C%EC%9A%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%ED%95%9C%EC%9A%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-19,1,신한울,신한울,1
1312,연세희망내과,#REF! (),X,서울특별시 서대문구 수색로 40 (남가좌동) 우창빌딩 4층,,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%ED%9D%AC%EB%A7%9D%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%ED%9D%AC%EB%A7%9D%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-03,1,김기중,김기중,1
1313,연제일신병원,#REF! (),X,"부산광역시 연제구 고분로 6 (연산동, 연제일신병원) 신관 6층",,부산,병원/의원,20,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%A0%9C%EC%9D%BC%EC%8B%A0%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%A0%9C%EC%9D%BC%EC%8B%A0%EB%B3%91%EC%9B%90,35.1856693,129.0828772,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-14,1,이혜원,이혜원,1
1314,열린의료재단 대구열린의원,#REF! (),O,대구광역시 중구 중앙대로 359 (반월당메티칼오피스타워) 5.6층 열린내과,,대구,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%8C%80%EA%B5%AC%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%8C%80%EA%B5%AC%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2025-06-05,2,"서혜진,진미경","서혜진,진미경",1
1315,열린의료재단 분당열린의원,#REF! (),O,"경기도 성남시 분당구 분당로53번길 22 (서현동, 블루홀플라자) 4층",,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B6%84%EB%8B%B9%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B6%84%EB%8B%B9%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-02-26,1,안재형,안재형,1
1316,열린의료재단 서면열린의원,#REF! (),O,부산광역시 부산진구 중앙대로 749 (부전동) 범향빌딩 5층,,부산,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%84%9C%EB%A9%B4%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%84%9C%EB%A9%B4%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-01-01,1,이은아,이은아,1
1317,열린의료재단 성남열린의원,#REF! (),O,경기도 성남시 수정구 수정로 185 (태평동) 6층,,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%84%B1%EB%82%A8%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%84%B1%EB%82%A8%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-02-10,1,김경아,김경아,1
1318,열린의료재단 안산열린의원,#REF! (),X,"경기도 안산시 상록구 용신로 388 (본오동, 유니온프라자) 5층",,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%95%88%EC%82%B0%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%95%88%EC%82%B0%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-30,1,윤지영,윤지영,1
1319,열린의료재단 예인내과의원,#REF! (),O,"서울특별시 강서구 양천로 366 (가양동, 미라클빌딩) 미라클빌딩 5-6층",,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%98%88%EC%9D%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%98%88%EC%9D%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-02-16,2,"김화정,김수민","김화정,김수민",1
1320,열린의료재단 이천열린의원,#REF! (),X,"경기도 이천시 이섭대천로 1440-8 (증포동, 신세기타운) A동 2층 201호",,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%9D%B4%EC%B2%9C%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%9D%B4%EC%B2%9C%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-23,1,강경의,강경의,1
1321,열린의료재단 정다운 의원,#REF! (),X,전라남도 순천시 봉화3길 14-32 (조례동) 4층,,전남,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%A0%95%EB%8B%A4%EC%9A%B4%20%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%A0%95%EB%8B%A4%EC%9A%B4%20%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-04,1,이균상,이균상,1
1322,열린의료재단 푸른의원,#REF! (),X,경기도 평택시 중앙2로 13 (평택동) 센텀스카이 6층 푸른의원,,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%91%B8%EB%A5%B8%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%91%B8%EB%A5%B8%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-17,1,김용화,김용화,1
1323,열린의료재단 해운대 열린의원,#REF! (),O,"부산광역시 해운대구 마린시티3로 1 (우동, 썬프라자) 선프라자빌딩 319호,320호",,부산,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%95%B4%EC%9A%B4%EB%8C%80%20%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%95%B4%EC%9A%B4%EB%8C%80%20%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-05-16,1,박정하,박정하,1
1324,영등포병원,#REF! (),X,"서울 영등포구 당산로31길 10 (당산동3가, 영등포병원)",,,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%81%EB%93%B1%ED%8F%AC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%81%EB%93%B1%ED%8F%AC%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-04-22,1,나영주,나영주,1
1325,영천요양병원,#REF! (),X,"경상북도 영천시 천문로 594 (오미동, 영천요양병원) 영천요양병원",,경북,병원/의원,24,1,0,,https://map.naver.com/v5/search/%EC%98%81%EC%B2%9C%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%81%EC%B2%9C%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.9874443,128.9241995,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-01-27,1,권진경,권진경,1
1326,예미담요양병원,#REF! (),O,충청북도 청주시 청원구 1순환로 152 (율량동) DLS빌딩 2층,,충북,병원/의원,66,1,0,,https://map.naver.com/v5/search/%EC%98%88%EB%AF%B8%EB%8B%B4%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%88%EB%AF%B8%EB%8B%B4%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,36.6653891,127.4937146,Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-01-07,2,"이승우,윤승욱","이승우,윤승욱",1
1327,예일 성모내과,#REF! (),X,"서울특별시 동작구 보라매로19길 8 (신대방동, 스마티움) 예일 성모 내과 7층",,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%88%EC%9D%BC%20%EC%84%B1%EB%AA%A8%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%98%88%EC%9D%BC%20%EC%84%B1%EB%AA%A8%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-11,1,이승헌,이승헌,1
1328,예일내과의원,#REF! (),O,"경상남도 창원시 마산회원구 3.15대로 645 (석전동, 예일메디컬센터) 예일메디칼센터 3층 301호",,경남,병원/의원,16,1,0,,https://map.naver.com/v5/search/%EC%98%88%EC%9D%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%98%88%EC%9D%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5339909,126.8385547,Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-04-10,1,김한모,김한모,1
1329,오케이요양병원,#REF! (),X,"서울특별시 구로구 중앙로 64 (고척동, 고척프라자) 가동 4층, 나동 3,4층",,서울,병원/의원,19,1,0,,https://map.naver.com/v5/search/%EC%98%A4%EC%BC%80%EC%9D%B4%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%A4%EC%BC%80%EC%9D%B4%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.5037585,126.8627487,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-07-28,1,장지연,장지연,1
1330,옥련삼성내과,#REF! (),O,"인천광역시 연수구 독배로 42 (옥련동, 해창빌딩) 5층 옥련삼성내과의원",,인천,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%A5%EB%A0%A8%EC%82%BC%EC%84%B1%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%98%A5%EB%A0%A8%EC%82%BC%EC%84%B1%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-03-22,1,김현경,김현경,1
1331,온누리내과의원(경기 광명시),#REF! (),O,"경기도 광명시 철산로 12 (철산동, 로데오빌딩) 4층",,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%A8%EB%88%84%EB%A6%AC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90%28%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EB%AA%85%EC%8B%9C%29,https://map.kakao.com/?q=%EC%98%A8%EB%88%84%EB%A6%AC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90%28%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EB%AA%85%EC%8B%9C%29,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-01-08,1,이종영,이종영,1
1332,온누리병원(경기 안산시),#REF! (),X,"경기도 안산시 단원구 선부로 201 (선부동, 온누리병원)",,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%A8%EB%88%84%EB%A6%AC%EB%B3%91%EC%9B%90%28%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%29,https://map.kakao.com/?q=%EC%98%A8%EB%88%84%EB%A6%AC%EB%B3%91%EC%9B%90%28%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%29,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-09-25,2,"이혜연,강동우","이혜연,강동우",1
1333,온병원,#REF! (),X,"부산광역시 부산진구 가야대로 721 (당감동, 온병원)",,부산,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%A8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%A8%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-07-26,3,"곽임수,전하경,최재혁","곽임수,전하경,최재혁",1
1334,용인세브란스병원,#REF! (),O,경기도 용인시 기흥구 동백죽전대로 363 (중동) 용인세브란스병원,,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%A9%EC%9D%B8%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9A%A9%EC%9D%B8%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-03-26,4,"윤해룡,주영수,이정은,고예은","윤해룡,주영수,이정은,고예은",1
1335,용인우리내과,#REF! (),X,경기도 용인시 처인구 금령로71번길 3 (김량장동) 3층,,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%A9%EC%9D%B8%EC%9A%B0%EB%A6%AC%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%9A%A9%EC%9D%B8%EC%9A%B0%EB%A6%AC%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-11-07,0,,윤영섭,0
1336,운경의료재단 곽병원,#REF! (),X,"대구광역시 중구 국채보상로 531 (수동, 곽병원) 9층 인공신장실",,대구,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%B4%EA%B2%BD%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B3%BD%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9A%B4%EA%B2%BD%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B3%BD%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-06-12,1,이성욱,이성욱,1
1337,울산대학교 서울아산병원,#REF! (),X,"서울특별시 송파구 올림픽로43길 88 (풍납동, 서울아산병원)",,서울,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%B8%EC%82%B0%EB%8C%80%ED%95%99%EA%B5%90%20%EC%84%9C%EC%9A%B8%EC%95%84%EC%82%B0%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9A%B8%EC%82%B0%EB%8C%80%ED%95%99%EA%B5%90%20%EC%84%9C%EC%9A%B8%EC%95%84%EC%82%B0%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-17,7,"박수길,이재연,양원석,장재원,박영서,백충희,정찬영","박수길,이재연,양원석,장재원,박영서,백충희,정찬영,강선명",1
1338,울산대학교병원,#REF! (),O,"울산광역시 동구 대학병원로 25 (전하동, 울산대학교병원)",,울산,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%B8%EC%82%B0%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9A%B8%EC%82%B0%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-03-24,5,"이종수,유경돈,박종하,박경선,박은희","이종수,유경돈,박종하,박경선,박은희",1
1339,울산시티병원,#REF! (),X,"울산광역시 북구 산업로 1007 (연암동, 울산시티병원) 본관2층",,울산,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%B8%EC%82%B0%EC%8B%9C%ED%8B%B0%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9A%B8%EC%82%B0%EC%8B%9C%ED%8B%B0%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-26,1,송제훈,송제훈,1
1340,울산한길내과의원,#REF! (),X,울산광역시 남구 삼산로 209 (달동),,울산,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9A%B8%EC%82%B0%ED%95%9C%EA%B8%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9A%B8%EC%82%B0%ED%95%9C%EA%B8%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2025-07-02,0,,장진규,0
1341,원광대학교 산본병원,#REF! (),O,"경기도 군포시 산본로 327 (산본동, 원광대학교의과대학산본병원) 본관 4층 인공신장실",,경기,병원/의원,27,1,0,,https://map.naver.com/v5/search/%EC%9B%90%EA%B4%91%EB%8C%80%ED%95%99%EA%B5%90%20%EC%82%B0%EB%B3%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9B%90%EA%B4%91%EB%8C%80%ED%95%99%EA%B5%90%20%EC%82%B0%EB%B3%B8%EB%B3%91%EC%9B%90,37.3594127,126.9336147,Naver Map Search,2026-05-27 17:18:10,미평가,인증,2026-04-03,1,민혜숙,"민혜숙,김성연",1
1342,원광대학교병원,#REF! (),X,"전라북도 익산시 무왕로 895 (신동, 원광대학병원) 원광대학교 병원 신장내과 인공신장실",,,병원/의원,60,1,0,,https://map.naver.com/v5/search/%EC%9B%90%EA%B4%91%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9B%90%EA%B4%91%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,35.9646389,126.9595793,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-05-01,2,"정종환,이혜준","정종환,이혜준",1
1343,원당성모내과의원,#REF! (),X,경기 고양시 덕양구 고양대로 1415 (성사동) 창조혁신캠퍼스 성사 C507-512호,,,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9B%90%EB%8B%B9%EC%84%B1%EB%AA%A8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9B%90%EB%8B%B9%EC%84%B1%EB%AA%A8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-25,1,남윤주,남윤주,1
1344,원종우리내과의원,#REF! (),X,경기도 부천시 소사로 758 (원종동) 601호 원종우리내과의원,,경기,병원/의원,40,1,0,,https://map.naver.com/v5/search/%EC%9B%90%EC%A2%85%EC%9A%B0%EB%A6%AC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9B%90%EC%A2%85%EC%9A%B0%EB%A6%AC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5236777,126.8052022,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-06,1,박경아,박경아,1
1345,원흥 수 내과,#REF! (),X,경기도 고양시 덕양구 권율대로 685 (원흥동) SIB 5타워 5층,,경기,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9B%90%ED%9D%A5%20%EC%88%98%20%EB%82%B4%EA%B3%BC,https://map.kakao.com/?q=%EC%9B%90%ED%9D%A5%20%EC%88%98%20%EB%82%B4%EA%B3%BC,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-01-12,1,여승엽,여승엽,1
1346,위드정내과의원,#REF! (),X,"대구광역시 중구 달성로 123 (달성동, 달성파크푸르지오힐스테이트) 단지내상가 504동 위드정내과의원 인공신장실(1층)",,대구,병원/의원,30,1,0,,https://map.naver.com/v5/search/%EC%9C%84%EB%93%9C%EC%A0%95%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9C%84%EB%93%9C%EC%A0%95%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,35.8768155,128.5800575,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-03-10,1,이현정,이현정,1
1347,위례스마트요양병원,#REF! (),X,"경기 성남시 수정구 헌릉로 993 (창곡동, 더퍼스트메디타워) 4층~8층",,,병원/의원,16,1,0,,https://map.naver.com/v5/search/%EC%9C%84%EB%A1%80%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9C%84%EB%A1%80%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.4625153,127.1429211,Naver Map Search,2026-05-27 17:18:10,미평가,미인증,2026-02-02,1,조윤숙,조윤숙,1
